date,content,hashtags,language,coordinates,place,_hit_sos,_hit_phone,_hit_coord,_hit_addr,_hit_locw,_first_person
2023-02-07 17:21:45+00:00,"#deprem #hatayyardimbekliyor #Turkey ailemenkazdan kurtuldu yanliz yemek ve su yok hiçbir şey yok, afad gitmemiş kimse yok, donarak ve açlıktan ölecekler, yarali insanlar var tibbi malzeme gerekli, allah rızası için yardım edin. Tepebaşı mahallesi söğüt caddesi no 74 Hatay hassa","['deprem', 'hatayyardimbekliyor', 'Turkey']",tr,,,True,False,False,True,False,False
2023-02-07 17:20:52+00:00,#oezguerdemirtas #Turkey #afaddeprem #AHBAP   Kircuval otel battalgazi dabakhane mahallesi turgut temelli caddesi no 26 MALATYA hala yaşıyorlar sesleri geliyor acil yardim acilll,"['oezguerdemirtas', 'Turkey', 'afaddeprem', 'AHBAP']",tr,,,True,False,False,True,False,False
2023-02-07 17:20:26+00:00,Heartbreaking. What a traumatic ordeal for this poor woman to give birth under rubble and then die. And how sad for a new life to arrive in this world among such devastation. Grow strong little one. May you have a happy and healthy life.🙏 #earthquake https://t.co/8cbCAdZkXx,['earthquake'],en,"Coordinates(longitude=-0.259465, latitude=51.417277)","Place(fullName='Wandsworth, London', name='Wandsworth', type='city', country='United Kingdom', countryCode='GB')",True,False,True,False,False,False
2023-02-07 17:18:55+00:00,"""KAHRAMANMARAŞ ELBİSTAN BÜYÜK YAPALAK UFUK SOKAK""ACIL YARDIM GEREKİYOR ARKADASIM VE AILESI ZOR DURUMDA HALA YARDIM GELMEMIŞ LÜTFEN YAYALIM!NE ELEKTRIK VAR NE SU TELEFONLAR ÇEKMİYOR ERZAK YOK #hatayyardimbekliyor #seferberlik #deprem #Turkey #Elbistan #elbistanyardim #MARAS","['hatayyardimbekliyor', 'seferberlik', 'deprem', 'Turkey', 'Elbistan', 'elbistanyardim', 'MARAS']",tr,,,True,False,False,True,False,False
2023-02-07 17:17:56+00:00,Arkadaşlar yalvarırım yardım edin. Yavuz selim MH /Çelikkan Caddesi No 22/ İç kapı no 1/Nurdağı Gaziantep @BabalaTv @GaziantepBeld @fatmasahin @AFADGaziantep @FOXhaber #gaziantep #Turkey #deprem #HelpTurkey https://t.co/W8OihnuMuQ,"['gaziantep', 'Turkey', 'deprem', 'HelpTurkey']",tr,,,True,False,False,True,False,False
2023-02-07 17:17:45+00:00,"Adıyaman mimar Sinan mah. atatürk bulvarı no 185,kat 3 ,daire 6  mehmet Karaköse, eşi ve 2 çocuğu enkaz altında an itibariyle henüz yardım ulaşmamış durumda. lütfen yardım edin  Acil yardım🆘 #Turkey #deprem @_devrimozkan @fikofirarda @Zeyamateacher @marioreji1","['Turkey', 'deprem']",tr,,,True,False,False,True,False,False
2023-02-07 17:17:22+00:00,"yardım edin:  İsmi:Aytaç Zafer  Adress: Hatay, cebrayıl mahallesi  yeşil sokak  2/4 Telfon numarası: +90 (544) 803 88 00  #deprem #sondakikadeprem #Turkey   @KFCEatbox @Tugayygok","['deprem', 'sondakikadeprem', 'Turkey']",tr,,,True,False,False,True,False,False
2023-02-07 17:16:30+00:00,Ürgen paşa mahallesi 51. Sokak NO 48 enkaz altında kalanlar var yardım gitmemiş. Çevresinde herkes kendi imkanları ile kurtarmaya çalışıyor. Lütfen yardım edin. #hatayyardimbekliyor #seferberlik #deprem #Turkey #HatayıKaderineTerkEtme #Hatay #OguzhanUgur #HalukLevent,"['hatayyardimbekliyor', 'seferberlik', 'deprem', 'Turkey', 'HatayıKaderineTerkEtme', 'Hatay', 'OguzhanUgur', 'HalukLevent']",tr,,,True,False,False,True,False,False
2023-02-07 17:12:24+00:00,Üniversiteden arkadaşımız Ranya Kızıldağ Kanatlı Caddesi Cengiz Apartmanı no:27 Hatay/Antakya da enkaz altındadır yardım edin akrabalarından ses alınmış lütfen yardım edin. #hatayyardimbekliyor #seferberlik #sondakikadeprem #Turkey #HelpTurkey #Hatay #HatayıKaderineTerkEtme,"['hatayyardimbekliyor', 'seferberlik', 'sondakikadeprem', 'Turkey', 'HelpTurkey', 'Hatay', 'HatayıKaderineTerkEtme']",tr,,,True,False,False,True,False,False
2023-02-07 17:11:33+00:00,"Şazi bey mah. 64011 sokak bina 3 reyyan apt daire 24 kahramanmaras arkadaşımın ablası, eşi ve bebeği enkaz altında bir taş bile kaldırmıyor diyorlar lütfen yardım edin #Kahramanmaras #Turkey #deprem #TurkeyEarthquake #AHBAP @AFADBaskanlik","['Kahramanmaras', 'Turkey', 'deprem', 'TurkeyEarthquake', 'AHBAP']",tr,,,True,False,False,True,False,False
2023-02-07 17:11:32+00:00,antakya hatay saraykent mahallesi 22. sokak no 22  ÇAĞRI PEHLIVAN ve ailesi cok kötü durumdalar acil yardim!!! @AFADBaskanlik @AFADHatay @OguzhanUgur @haluklevent #hatayyardimbekliyor #Turkey #deprem #HatayıKaderineTerkEtme #Hatay,"['hatayyardimbekliyor', 'Turkey', 'deprem', 'HatayıKaderineTerkEtme', 'Hatay']",tr,,,True,False,False,True,False,False
2023-02-07 17:09:19+00:00,Yalvarırım bize yardım edin dışarıda kaldık arabalarda kalıyoruz mazot vermiyorlar açız yardım yok çok soğuk lütfen bi battaniye ve bi çorba Kahramanmaraş il sağlık müdürlüğü üstünde arazi bir çok insan var çocuklarda var 🙏🏻 #MARAS #deprem #seferberlik #Turkey #sondakikadeprem,"['MARAS', 'deprem', 'seferberlik', 'Turkey', 'sondakikadeprem']",tr,"Coordinates(longitude=36.4594086, latitude=37.3027049)","Place(fullName='Kahramanmaraş Merkez, Kahramanmaraş', name='Kahramanmaraş Merkez', type='admin', country='Turkey', countryCode='TR')",True,False,True,False,False,False
2023-02-07 17:09:06+00:00,Haber alamıyoruz. Hatay İskenderun’da yaşayan arkadaşımız Şebnem Çamlıyurt ve ailesinden haber alamıyoruz. Lütfen yardım edin.  Adres aşağıdaki fotoğrafta belli🙏🏻🙏🏻#hataydepremi #deprem #hatayyardimbekliyor #afad #turkey https://t.co/NRYSDxOKI4,"['hataydepremi', 'deprem', 'hatayyardimbekliyor', 'afad', 'turkey']",tr,,,True,False,False,False,True,False
2023-02-07 17:08:30+00:00,KÜÇÜKDALYAN OKUL SOKAĞI ÖZTÜRK APT ENKAZIN ALTINDA 8 YAŞINDA İÇ KANAMASI VAR RT DESTEK   #Deprem #earthquake #Acil @haluklevent @dmtzdmr @Engin_Ozturk @MYildirimResmi @BaysalDeniz @_devrimozkan @acunilicali @MuratBoz @kivanctatlitug @tarkan https://t.co/RYNPB3kUQJ,"['Deprem', 'earthquake', 'Acil']",tr,,,True,False,False,True,False,False
2023-02-07 17:08:00+00:00,GÖÇÜK ALTINDALAR SAATLERDİR HABER ALINAMIYOR. YARDIMA KİMSE GELMİYOR!!!   SENA ANLI SÜNDÜS ANLI AHMET TAHA BEKMEZ  #Turkey #deprem #YARDIM #imdat  Palmiye sitesi İsmet Karaokur Bulvarı: 42 46050 onikişubat b blok Kahramanmaraş @gencfborg @TemsilcilikGFB @CemGolbasi @haluklevent,"['Turkey', 'deprem', 'YARDIM', 'imdat']",tr,,,True,False,False,True,False,False
2023-02-07 17:04:47+00:00,LÜTFEN YAYALIM Adıyaman Eski Valililigin caddesinde zom baba camisinin arkasında Ramazan kurt taziye evinin önündeyiz Buraya acil yardım ulaştırabilir misiniz sesler geliyor halam ve babaannem0552 007 0470 #depremden #deprem #Turkey #sondakikadeprem #seferberlik #AhbapDernegi,"['depremden', 'deprem', 'Turkey', 'sondakikadeprem', 'seferberlik', 'AhbapDernegi']",tr,,,True,True,False,False,False,False
2023-02-07 17:03:43+00:00,Kutsal Yurdakul   Cengiz topel cad. Meydan mahallesi sahil sonu sahil apt. Zemin kat firuze restaurant  iskenderun  Çok acil lütfen ‼️  #deprem #Turkey,"['deprem', 'Turkey']",tr,,,True,False,False,True,False,False
2023-02-07 17:03:42+00:00,"İzmir'den çok sayıda bebek bezi, maması, ıslak mendil, kadın pedi gelecek. Şu an da acil ihtiyaç olan ürünlerin listesini atar mısınız? Burada ki erzak kolisi hazırlayan vatandaşlarımıza gerekli yönlendirmeleri yapayım. #Kahramanmaras #hatay #Gaziantep #Turkey","['Kahramanmaras', 'hatay', 'Gaziantep', 'Turkey']",tr,"Coordinates(longitude=26.7231666, latitude=38.2832034)","Place(fullName='İzmir, Türkiye', name='İzmir', type='city', country='Turkey', countryCode='TR')",True,False,True,False,False,False
2023-02-07 17:02:39+00:00,🚨 Arkadaşımız Hasan Karafaki'den haber alamıyoruz Bina yıkılmış lütfen yardım edin.   General Şükrü Kanatlı Mh. Yüzbaşı Asım Cd. No:47 Malatya apt. HATAY/ANTAKYA #deprem #hatayyardimbekliyor #sondakikadeprem #Turkey,"['deprem', 'hatayyardimbekliyor', 'sondakikadeprem', 'Turkey']",tr,,,True,False,False,True,False,False
2023-02-07 17:01:32+00:00,Acil!!! Hatay Armutlu Mah. 2. Sokak Defne Apt. Adresine acil bir şekilde ekip gitmesi gerekiyor. 30 Saatten Fazladır göçük altındalar Sabah Yaşam Belirtisi geldi. Lütfen ekip gönderin @AFADHatay @AFADBaskanlik  #deprem @ahbap #SONDAKIKA #Turkey,"['deprem', 'SONDAKIKA', 'Turkey']",tr,,,True,False,False,True,False,False
2023-02-07 16:59:22+00:00,"People's voices are rising under the rubble in Hatay/Antakya. There is no search and rescue team in the area. People need urgent help. People are dying. I repeat, people are left to die. #hatayyardimbekliyor #Turkey #HelpTurkey #TurkeyQuake #Tuerkei #earthquakeinturkey","['hatayyardimbekliyor', 'Turkey', 'HelpTurkey', 'TurkeyQuake', 'Tuerkei', 'earthquakeinturkey']",en,,,True,False,False,True,False,False
2023-02-07 16:57:59+00:00,Hatay Antakya öğretmenevi Cumhuriyet caddesi Antakya lisesi yanı no 41   Yardım edin lütfen arkadaşlarımızın sesini duyun ne olur  #SONDAKIKA  #hatayyardimbekliyor  #SesimiDuyanVarmı  #Turkey  #afaddeprem  #AFADhatay https://t.co/TfvEAdpUG0,"['SONDAKIKA', 'hatayyardimbekliyor', 'SesimiDuyanVarmı', 'Turkey', 'afaddeprem', 'AFADhatay']",tr,,,True,False,False,True,False,False
2023-02-07 16:57:35+00:00,Malatya Yeşilyurt sahnahan beldesi Metehan mahallesi zengin sokak  6 aile varmış lütfen yardım edin yayalım lütfen   #malatyadeprem #Malatya #afat #seferberlik #deprem #Turkey #sondakikadeprem,"['malatyadeprem', 'Malatya', 'afat', 'seferberlik', 'deprem', 'Turkey', 'sondakikadeprem']",tr,,,True,False,False,True,False,False
2023-02-07 16:57:23+00:00,🔊🔊🔊🔊🔊🔊🔊🔊🔊 🎤🎤🎤🎤🎤🎤🎤🎤🎤 DULKADİROĞLU MAHALLESİ. 15 SOKAK  Dulkadiroğlu/ KAHRAMANMARAŞ   ARKADAŞLAR DISARIDA BIR DÜNYA AC INSAN VAR. YARDIM EDIN LÜTFEN  #deprem  #kahramanmarasdepremi  #afaddeprem  #Turkey,"['deprem', 'kahramanmarasdepremi', 'afaddeprem', 'Turkey']",tr,,,True,False,False,True,False,False
2023-02-07 16:56:45+00:00,Kahramanmaras/Onikisubat Şazibey mahallesi Haydar aliyev caddesi ebrar sitesi A blok 4.kat Muhammed özdemir Şükran özdemir ve kızları melek özdemir nolur yardim edin!!!!!!!  #afaddeprem  #AFADMaras  #seferberlik  #deprem  #YardımCağrısı #YARDIM  #Yardımedin  #Turkey,"['afaddeprem', 'AFADMaras', 'seferberlik', 'deprem', 'YardımCağrısı', 'YARDIM', 'Yardımedin', 'Turkey']",tr,,,True,False,False,True,False,False
2023-02-07 16:56:33+00:00,"Kazazede: lukas sautoğlu, mari sautoğlu, halil sautoğlu Adres: kışlasaray mahallesi, insal apartmanı, durmuş cebo camii yanı 2 yani İrtibat: 0 (531) 937 99 97 Ek bilgi: APARTMANDA HERKES ENKAZ ALTINDA ÇOK ACİL YARDIM LAZIM #deprem @DepremDairesi @AFADBaskanlik #Turkey #earthquake","['deprem', 'Turkey', 'earthquake']",tr,,,True,False,False,False,True,False
2023-02-07 16:56:12+00:00,"Hatay’dayım, şarjım %3 nefes alamıyorum annem ses vermiyor öldü galiba. Lütfen yay bunu Ekinci Mahallesi, İnönü Caddesi, B Blok 3. Kat, nefes alamıyorum yardım edin! #hatayyardimbekliyor #seferberlik #Turkey #deprem #earthquakeinturkey","['hatayyardimbekliyor', 'seferberlik', 'Turkey', 'deprem', 'earthquakeinturkey']",tr,,,True,False,False,True,False,True
2023-02-07 16:56:03+00:00,IRTIBAT NO +90 538 332 26 89 Adiyaman besni kucuk sanayi sitesi c blok no 13 NURUS BELEN ARKADASLAR ACIL SU VE YEMEGE IHTIYACLARI VAR SUAN DURUMLARI COK KOTU!!!! #hatayyardimbekliyor #deprem #Turkey #OguzhanUgur @OguzhanUgur @AFADAdiyaman @AdiyamanBelTR @DepremDairesi @AFAD,"['hatayyardimbekliyor', 'deprem', 'Turkey', 'OguzhanUgur']",tr,,,True,False,False,True,False,False
2023-02-07 16:52:56+00:00,Arkadaşımız Emir Özalp’ten yaklaşık 40 saattir haber alamıyoruz sesimizi duyun!!!  Ünal otel kapcami mah harıkçı CAD No 14 02100 merkez Adıyaman  #deprem #acil #afad #adiyamandeprem #ohal #earthquake @OguzhanUgur @ahbap @haluklevent @sports1hds @_samiyenhaber @inattvcom @BabalaTv,"['deprem', 'acil', 'afad', 'adiyamandeprem', 'ohal', 'earthquake']",tr,,,True,False,False,True,False,False
2023-02-07 16:52:47+00:00,"Deeply saddened to hear know about the devastating earthquake hitting #TURKIYE and #Syria. In this critical time, our prayers are with those lost lives, those trapped, those injured &amp; with all rescuers struggling to save lives. May God Almighty bless everyone! #TurkeyEarthquake","['TURKIYE', 'Syria', 'TurkeyEarthquake']",en,"Coordinates(longitude=60.878613, latitude=23.56037)","Place(fullName='Pakistan', name='Pakistan', type='country', country='Pakistan', countryCode='PK')",True,False,True,False,False,False
2023-02-07 16:51:05+00:00,Hatay Antakya Narlıca mahallesi 59.sokak uğur çekmen ailesi enkaz altında bebek sesi var acil yayin !!!!!!#deprem #OguzhanUgur #Hatay #Turkey,"['deprem', 'OguzhanUgur', 'Hatay', 'Turkey']",tr,,,True,False,False,True,False,False
2023-02-07 16:44:55+00:00,Yardım edin nolur yardım edin nolur yardım edin nolur yardım edin nolur yardım edin nolur yardım edin nolur yardım edin #hatayyardimbekliyor #seferberlik #deprem #Turkey #sondakikadeprem #TurkeyEarthquake #TurkeyQuake #TurkeyEarthquake https://t.co/fnOP8m6z3a,"['hatayyardimbekliyor', 'seferberlik', 'deprem', 'Turkey', 'sondakikadeprem', 'TurkeyEarthquake', 'TurkeyQuake', 'TurkeyEarthquake']",tr,"Coordinates(longitude=40.9936098, latitude=37.7189422)","Place(fullName='Batman Merkez, Batman', name='Batman Merkez', type='admin', country='Turkey', countryCode='TR')",True,False,True,False,False,False
2023-02-07 16:44:28+00:00,"Adıyaman Çelikhan Mahmud Nedim Ökmen mahallesi Battaniye, yiyecek ihtiyacı var. Elektrikler kesik. Telefonların şarjları az. YARDIM LAZIM 553 771 8662 #deprem #earthquake #ADIYAMAN #deprem","['deprem', 'earthquake', 'ADIYAMAN', 'deprem']",tr,,,True,True,False,False,False,False
2023-02-07 16:44:02+00:00,Mimar Sinan sk no 23 Hatay / Antakya enkaz altında kalmış haber alınamıyor ismi arda acil yardım #deprem #hatayyardimbekliyor #Turkey #HelpTurkey,"['deprem', 'hatayyardimbekliyor', 'Turkey', 'HelpTurkey']",tr,,,True,False,False,True,False,False
2023-02-07 16:43:19+00:00,"YARDIM LAZIM ACIL.  Ceyhan, Ahmet Karacabey Cd. No:41, 46300 Elbistan/Kahramanmaraş, Türkiye  @AFADBaskanlik @DepremDairesi @AFADBaskanlik  @AFADAdiyaman  @AKUT_Dernegi @DepremDairesi @ahbap @AFADHatay @AFADKMaras  #deprem #Turkey #ohal #seferberlik #earthquake #Elbistan","['deprem', 'Turkey', 'ohal', 'seferberlik', 'earthquake', 'Elbistan']",tr,,,True,False,False,True,False,False
2023-02-07 16:42:31+00:00,Aybüke Dal  Sanliurfa ertuğrul gazi https://t.co/c22qIM36vg.yagmur apt no 12 Acil yardim enkaz altindayiz hala cikamadik apartman her gecen saniye catlio ve yikilio nolur yardim edin nolurrrrr  Bildiğiniz tüm gurublara atın lütfen #deprem #Turkey #seferberlik,"['deprem', 'Turkey', 'seferberlik']",tr,,,True,False,False,True,False,False
2023-02-07 16:42:14+00:00,"@MSF @RealMiBaWi #earthquake #HelpTurkey @RESCUEorg @CARE No aid here, people at life treatning cold and under rubble. https://t.co/OlV5TlI7qi","['earthquake', 'HelpTurkey']",en,,,True,False,False,True,False,False
2023-02-07 16:42:11+00:00,Sanliurfa ertuğrul gazi https://t.co/BLw9a07ijN.yagmur  apt no 12 Acil yardim enkaz altindayiz hala cikamadik apartman her gecen saniye catlio ve yikilio nolur yardim edin nolurrrrr  Bildiğiniz tüm gurublara atın lütfen. #sanliurfa #seferberlik #sondakikadeprem #Turkey,"['sanliurfa', 'seferberlik', 'sondakikadeprem', 'Turkey']",tr,,,True,False,False,True,False,False
2023-02-07 16:40:07+00:00,ADIYAMAN YENİSANAYİ MAHALLESİ 2805. SOKAK RABİA ORUÇ VE AİLESİNDEN hala haber yok lütfen yardım edin enkaz altındalar hala. ulaşamıyoruz.  #deprem #seferberlik #sondakikadeprem #Turkey @OguzhanUgur @DepremDairesi @haluklevent @ahbap,"['deprem', 'seferberlik', 'sondakikadeprem', 'Turkey']",tr,,,True,False,False,True,False,False
2023-02-07 16:39:58+00:00,"Kahramanmaraş Onikisubat Hayrullah Mah. Arçelik Durağı karşısı Ebru Apartmanı  Çok acil yardım lazım. Ali Şahin, Adnan Şahin,Gülistan Şahin 3 kişi yardim edin. #deprem #Kahramanmaras #afaddeprem #ENKAZALTİNDAYİM #YARDIM #earthquake #AFAD #AHBAP #ahbapkahramanmaras #AKUT","['deprem', 'Kahramanmaras', 'afaddeprem', 'ENKAZALTİNDAYİM', 'YARDIM', 'earthquake', 'AFAD', 'AHBAP', 'ahbapkahramanmaras', 'AKUT']",tr,,,True,False,False,True,False,False
2023-02-07 16:36:00+00:00,"Fatma Yılmaz'ın bu adreste olduğu babası tarafından teyit edildi! Göçük altındalar, sesler geliyormuş, yardım edin nolur. Fatih caddesi. Şensöz apt. D no:15, 31030 Antakya\ Hatay @ahbap @AFADBaskanlik @DepremDairesi @AFADHatay #deprem #hatayyardimbekliyor #seferberlik #Turkey https://t.co/PP6wachxiu","['deprem', 'hatayyardimbekliyor', 'seferberlik', 'Turkey']",tr,,,True,False,False,True,False,False
2023-02-07 16:35:24+00:00,Saraykent mahallesi 56. Sokak Bilkent Sitesi Daire 12 HATAY Rümeysa Balcıoğlu.Yardım edin lütfen @AFADBaskanlik @DepremDairesi @IstanbulAFAD #ADIYAMAN #adiyamandepremi #AFAD #deprem #earthquake #HelpTurkey #MARAS #Turkey #YARDIM #tskseferberedilsin #sondakikadeprem #sesimiziduyun https://t.co/rQJxKIlJVE,"['ADIYAMAN', 'adiyamandepremi', 'AFAD', 'deprem', 'earthquake', 'HelpTurkey', 'MARAS', 'Turkey', 'YARDIM', 'tskseferberedilsin', 'sondakikadeprem', 'sesimiziduyun']",tr,,,True,False,False,True,False,False
2023-02-07 16:33:40+00:00,Yeşilyurt mahallesi 2113.sokak Saadet apartmanı merkez/Adıyaman Eski ticaret lisesi arkası  BU ADRESE YARDIM GÖNDERILMESI GEREK! COK ACIL #seferberlik #ADIYAMAN #sondakikadeprem #Turkey @AFADAdiyaman,"['seferberlik', 'ADIYAMAN', 'sondakikadeprem', 'Turkey']",tr,,,True,False,False,True,False,False
2023-02-07 16:33:22+00:00,"Hasan tütün mahallesi, şekip önder caddesi (ipekyol caddesi), üzüm kent sitesi b blok Besni / Adıyaman ACil yardım gerekli #AFAD #deprem #AdıyamanYardımBekliyor #besnideprem #earthquake #DEPREMOLDU #AHBAP #ahbapacil #babalatv #Turkey #sondakikadeprem #TurkeyEarthquake","['AFAD', 'deprem', 'AdıyamanYardımBekliyor', 'besnideprem', 'earthquake', 'DEPREMOLDU', 'AHBAP', 'ahbapacil', 'babalatv', 'Turkey', 'sondakikadeprem', 'TurkeyEarthquake']",tr,,,True,False,False,True,False,False
2023-02-07 16:30:48+00:00,"Dumlupınar Mah Saitzarif Bulvarı 157 no Kat 2 No:5 KAHRAMANMARAŞ /MERKEZ RÜMEYSA BÜYÜKSALLI,ANNESİ,KIZ KARDEŞLERİ enkaz altında. Acil yardımlarınız gerekiyor @AFADBaskanlik @DepremDairesi #earthquake #Tuerkei #deprem #DEPREMOLDU #hatayyardimbekliyor #depremkahramanmaras #enkaz https://t.co/aLW82837Ir","['earthquake', 'Tuerkei', 'deprem', 'DEPREMOLDU', 'hatayyardimbekliyor', 'depremkahramanmaras', 'enkaz']",tr,,,True,False,False,True,False,False
2023-02-07 16:29:29+00:00,"Dumlupınar Mah Saitzarif Bulvarı 157 no Kat 2 No:5 KAHRAMANMARAŞ /MERKEZ RÜMEYSA BÜYÜKSALLI,ANNESİ,KIZ KARDEŞLERİ enkaz altında. Acil yardımlarınız gerekiyor @AFADBaskanlik @DepremDairesi #earthquake #Tuerkei #deprem #DEPREMOLDU #hatayyardimbekliyor #depremkahramanmaras #enkaz https://t.co/WBljT8rSd5","['earthquake', 'Tuerkei', 'deprem', 'DEPREMOLDU', 'hatayyardimbekliyor', 'depremkahramanmaras', 'enkaz']",tr,,,True,False,False,True,False,False
2023-02-07 16:28:30+00:00,ACİL VİNÇ LAZIM TARAMA YAPILDI GÖÇÜK ALTINDA 15 KİŞİ YAŞIYOR  HASAN ÇULLU  MURTAZA ÇULLU  ASLI ÇULLU göçük altındalar. Lütfen acil yardım Adres: İsmet Paşa mah.Azerbaycan Bulvarı. Belli Apt. Kahramanmaraş @DepremDairesi @AFADBaskanlik @AFADTurkiye @AFADKMaras #Turkey #deprem,"['Turkey', 'deprem']",tr,,,True,False,False,True,True,False
2023-02-07 16:28:27+00:00,📌ACİL! (HATAY/ANTAKYA) Uğur Hazar Kaya ve babası Eşref Kaya halen enkaz altındalar. Enkaz altından  sesler geliyor yardım bekliyoruz acil.Adres: Havare Life Otel Güzelburç Mahallesi No:168 @haluklevent @AFADHatay   @antakyakzly #Turkey #deprem #hatayantakya #hatayyardimbekliyor,"['Turkey', 'deprem', 'hatayantakya', 'hatayyardimbekliyor']",tr,"Coordinates(longitude=44.2606265, latitude=37.5401818)","Place(fullName='Yüksekova, Türkiye', name='Yüksekova', type='city', country='Turkey', countryCode='TR')",True,False,True,True,True,False
2023-02-07 16:27:10+00:00,"Cumhurbaşkanı Erdoğan:  "" Deprem bölgelerin de kullanılmak üzere Acil yardım ve destek faaliyetleri için ilk etapta 100 milyar liralık kaynağı kurumlarımızın emrine tahsis ettik.""  Allah Devletimize zeval vermesin 🤲 🇹🇷 #hatayyardimbekliyor  #Turkey  #sondakikadeprem  #Turkiye","['hatayyardimbekliyor', 'Turkey', 'sondakikadeprem', 'Turkiye']",tr,"Coordinates(longitude=41.878718, latitude=37.90412)","Place(fullName='Siirt, Türkiye', name='Siirt', type='city', country='Turkey', countryCode='TR')",True,False,True,False,False,False
2023-02-07 16:26:33+00:00,Kahramanmaraş Şeyh Adil Mah. Girne Caddesi Arı Sitesi AFADIN ulaşamadığı adreslerden biri Akyel ailesi enkaz altında acil yardım bekliyoruz @AFADBaskanlik @DepremDairesi @ahbap @buyuksehirkm #Kahramanmaras #afaddeprem #earthquake https://t.co/WXiba5kXMz,"['Kahramanmaras', 'afaddeprem', 'earthquake']",tr,,,True,False,False,True,False,False
2023-02-07 16:26:02+00:00,"Urgent help needed for earthquake victims in Turkey. Donate unused materials (blankets, towels, winter jackets, etc.) by Thursday 5 PM at No. 4 Drinan St, Icot College. Show your support and make a difference.  Thank you!🙌❤️  #turkeyearthquake #earthquake #turkish #support https://t.co/yMLtU6jUjf","['turkeyearthquake', 'earthquake', 'turkish', 'support']",en,,,True,False,False,True,False,False
2023-02-07 16:25:51+00:00,merhaba acil yardımcı olur musunuz lütfen. enkaz altında hala haber alamadık. Ferit Akkaya 33016 sokak nur apartmani  Kat 1 no:2 hayrullah mahallesi Onikisubat Kahramanmaraş. #Turkey  #sondakikadeprem  #SONDAKIKA  #deprem  #seferberlik  @haluklevent,"['Turkey', 'sondakikadeprem', 'SONDAKIKA', 'deprem', 'seferberlik']",tr,,,True,False,False,True,False,False
2023-02-07 16:25:31+00:00,TSK ‘ ya ait helikopterler afet bölgesinde acil müdahaleye başladı..  #Turkey #deprem #earthquake #sondakikadeprem https://t.co/CcjhUmk0Yx,"['Turkey', 'deprem', 'earthquake', 'sondakikadeprem']",tr,"Coordinates(longitude=32.6433269, latitude=39.9104357)","Place(fullName='Yenimahalle, Türkiye', name='Yenimahalle', type='city', country='Turkey', countryCode='TR')",True,False,True,False,False,False
2023-02-07 16:23:09+00:00,ACİL VİNÇ LAZIM TARAMA YAPILDI GÖÇÜK ALTINDA 15 KİŞİ YAŞIYOR  HASAN ÇULLU  MURTAZA ÇULLU  ASLI ÇULLU göçük altındalar. Acil yardım gerek Adres: İsmet Paşa mah.Azerbaycan Bulvarı. Belli Apt. Kahramanmaraş @DepremDairesi @AFADBaskanlik @AFADTurkiye @AFADKMaras #Turkey #deprem https://t.co/tEGXYUehdX,"['Turkey', 'deprem']",tr,,,True,False,False,True,True,False
2023-02-07 16:23:07+00:00,"Adıyaman ,Yavuz Selim mahallesi 634 no 1  Göçük altında beş kişi var lütfen yardım edin... Lütfennn #seferberlik #Turkey #ADIYAMAN #AdıyamanYardımBekliyor #deprem #AHBAP #AFAD #HalukLevent","['seferberlik', 'Turkey', 'ADIYAMAN', 'AdıyamanYardımBekliyor', 'deprem', 'AHBAP', 'AFAD', 'HalukLevent']",tr,,,True,False,False,True,False,False
2023-02-07 16:22:41+00:00,#deprem #sondakikadeprem #Turkey #ENKAZALTİNDAYİM #EnkazAltında Ekinci mah. İnonu bul. Elit apartmanı  HATAY   4 Aylık bebek ve 3 kişi enkaz altındalar YARDIM EDİN !!! Yardım yok hiçbir haber yok Yardım edin https://t.co/gaS0ThNCTx,"['deprem', 'sondakikadeprem', 'Turkey', 'ENKAZALTİNDAYİM', 'EnkazAltında']",tr,,,True,False,False,True,False,False
2023-02-07 16:22:25+00:00,Sarımazı mahallesi dede korkut sitesi d blok kat 3 daire:6 Belen / Hatay    Şükran Demirci  Hasan Demirci  Duru Demirci  İdil Demirci   hala göçük altındalar lütfen yardım edin ulaşamıyoruz yardım gelmiyor  #HalukLevent #AHBAP #AFAD #Hatay #deprem #hatayyardimbekliyor #Turkey,"['HalukLevent', 'AHBAP', 'AFAD', 'Hatay', 'deprem', 'hatayyardimbekliyor', 'Turkey']",tr,,,True,False,False,True,False,False
2023-02-07 16:21:35+00:00,"Every country or human who have at least a bit of a soul inside should be ashamed that someone is dying right now because he was afraid to say no to sanctions, he was afraid to help the people in need of help people who are until now stuck waiting for death #syria #earthquake","['syria', 'earthquake']",en,,,True,False,False,True,False,False
2023-02-07 16:21:15+00:00,"People stuck under cement blocks scream ""help!""  This is no different from being buried alive.. Very traumatic and sad 😢  Binanın altından ""imdaaat"" diye bağıran insanlar.. Canlı canlı mezara girmek bu..  #TurkeyEarthquake #TurkeyQuake #earthquake #deprem https://t.co/q74r0FXeKb","['TurkeyEarthquake', 'TurkeyQuake', 'earthquake', 'deprem']",tr,,,True,False,False,True,False,False
2023-02-07 16:21:07+00:00,"Bahçelievler mahallesi dede korkut caddesi 401 nolu sokak no:19 nurdağı Gaziantep lütfen duyalım seslerini lütfen, yardim edin lütfen#deprem #nurdagi #HalukLevent #enkazaltındayım #earthquake","['nurdagi', 'HalukLevent', 'enkazaltındayım', 'earthquake']",tr,,,True,False,False,True,False,False
