id,event,source,text,lang,lang_conf,class_label,_sos,_flood,_need,_haz
920728475593592832,california_wildfires,crisismmd,Jack says please help PuertoRico n California fire victims go to https://t.co/mqcBKCzObO. thank you https://t.co/M6WHVBbQni,en,,donation_and_volunteering,True,False,False,True
722481881221099520,disaster_events,aidr_system,"""@taylorswift13 @AppleMusic @Drake @1future EARTHQUAKE IN ECUADOR.PLEASE HELP. https://t.co/ZdLJhoz9S8""",en,,not_humanitarian,True,False,False,True
919653166974750720,california_wildfires,crisismmd,á½ƒEá½ƒ1#California Fire #Kitties Need Help! https://t.co/DxFKWEgih8 https://t.co/KmlE4Rzxe7,en,,not_humanitarian,True,False,False,True
13979,disaster_events,drd-figureeight-multimedia,"In our village Kachipul flood has damaged alot our crops ,our homes and our income everything is finished but government haven't help us Location:vilage kachipul distt:kambr shadadkot please visit our city kachipul",en,1.0,requests_or_needs,True,False,False,True
336969706483363840,2013_oklahoma_tornado-ontopic,crisislext6,"this nigga stuck on hugs ,I'm on kisses .",en,1.0,not_humanitarian,True,False,False,False
460650562061488128,disaster_events,aidr_system,"""Help us respond to the #Arkansas tornadoes by donating today. Text STORM to 80888 to give $10, or click here: https://t.co/ruIk998GEV""",en,,donation_and_volunteering,True,False,False,True
11474,disaster_events,drd-figureeight-multimedia,RT troylivesay The Livesay Haiti Weblog God Help Us All http tinyurl.com ybx55jt #haiti #earthquake,en,1.0,requests_or_needs,True,False,False,True
5147,disaster_events,drd-figureeight-multimedia,"Hunger is killing us in Clercine. Please help us. Address is Clercine 22, impasse aime. Everyone one at the impasse need aid.",en,1.0,requests_or_needs,True,False,False,False
591902949145731072,2015_nepal_earthquake,crisisnlp-cf,@RanvirShorey location of Vipul in nepal. Vipul died in Nepal. Need help to get his body back to mumbai http://t.co/sS3QsjV50z,en,,missing_and_found_people,True,False,False,False
191083942,2011_joplin_tornado-a121571,iscram13,"@AmeriCares: This holiday weekend, 3 @AmeriCares shipments arrived in #Joplin - part of $1.2 million in aid to help US #tornado survi ...",en,1.0,donation_and_volunteering,True,False,False,True
336709915865395203,2013_oklahoma_tornado-ontopic,crisislext6,RT @newsokvideo: Video: May 20 tornado: Rebekah Stuck is reunited with son Aiden http://t.co/xnSt8jNjbQ,en,1.0,not_humanitarian,True,False,False,True
128,disaster_events,drd-figureeight-multimedia,"I live in La Plaine, my wife is pregnant, she got injured by falling blocks. She cannot walk. we have not found anyone to help us. We are in the area called Moya",en,1.0,requests_or_needs,True,False,False,False
326928644977094656,2013_bangladesh_savar-building-collapse,crisislext26,"RT @drnhsarja: 8-story commercial building collapse in #Bangladesh; 3 dead , many feared trapped! :( #fb",en,1.0,affected_individual,True,False,False,True
1682,disaster_events,drd-figureeight-multimedia,"Hello. We are here in the Zone Williamson. We need help. We have a famine and it is more than we can take. We need food, we need water. We are eating whatever we can find.",en,1.0,requests_or_needs,True,False,True,False
325259173015212033,2013_boston_bombings-ontopic,crisislext6,I'm tight right now.. The police had him and they waited too long now im stuck in the house on this beautiful day..,en,1.0,not_humanitarian,True,False,False,False
4414,disaster_events,drd-figureeight-multimedia,We've lost everything we had. We are ethnology students. We need aid. Now we are refugees in the Saint Louis zone of O cayes. Please help us!,en,1.0,requests_or_needs,True,False,False,False
298091039175081989,2013_queensland_floods,crisislext26,Heartstopping Rescue of Toddler Trapped in Flood in Australia: http://t.co/GvWm3YgN via @youtube,en,1.0,affected_individual,True,False,False,True
324758293371318272,2013_west_texas,crisislext6,No idea how I'm going to sleep tonight. So many people need help just a couple miles away...,en,1.0,not_humanitarian,True,False,False,False
7713,disaster_events,drd-figureeight-multimedia,Hi! I feel that I'm in bad moment I'm suffering so much with a ache then I don't have access to go the hospital please help me!,en,1.0,requests_or_needs,True,False,False,False
5886,disaster_events,drd-figureeight-multimedia,"for the children juice and other things. Please help us, we are in Petionville, across from the cemetery, entrance of Jacquet station.",en,1.0,requests_or_needs,True,False,False,False
2237,disaster_events,drd-figureeight-multimedia,"Lord! Give a word for us in the Carrefour Hector market area. Since Tuesday we haven't any person in charge who visited us we are on route Frere, there are organisations in the area, help us",en,1.0,requests_or_needs,True,False,False,False
2512,disaster_events,drd-figureeight-multimedia,Please come help us. We are in section 24 in Gressier. The whole community is hungry.,en,1.0,requests_or_needs,True,False,False,False
326938753237147649,2013_bangladesh_savar-building-collapse,crisislext26,"Bangladesh Building Collapse: Fatalities Reported, Others Feared Trapped: DHAKA, Bangladesh — An 8-story comme... http://t.co/m98wvEsL0W",en,1.0,affected_individual,True,False,False,True
1742,disaster_events,drd-figureeight-multimedia,"Please help us we're about 20 people in Santo 20 on a small field inside. We need water, food in order to survive.",en,1.0,requests_or_needs,True,False,True,False
307,disaster_events,drd-figureeight-multimedia,"We are more than 50 people sleeping on the street. Please help us find tent, food.",en,1.0,requests_or_needs,True,False,False,False
1187,disaster_events,drd-figureeight-multimedia,"We are in Carrefour, Mon Repos 48, Rue Duga we have problems with food and drinkable water help us please.",en,1.0,requests_or_needs,True,False,False,False
238,disaster_events,drd-figureeight-multimedia,"Good morning to the emergency relief people. We are in the Southern part of the country, area called Gabyon. People do not have food and water. Please we need help.",en,1.0,requests_or_needs,True,False,False,False
511451954900242432,2014_mexico_hurricane-odile,crisisnlp-cf,RT @John_Henson: Have you the devastation Hurricane Odile wreaked on Cabo San Lucas? They desperately need help. Please give whatever you câ€¦,en,,donation_and_volunteering,True,False,False,True
243372316963254273,2012_costa-rica_earthquake,crisislext26,[ #COSTARICA #TSUNAMI ADVISORY ]: NO TSUNAMI WAVES REPORTED YET--BE ON ALERT! PRECAUTIONARY EVACUATION RECOMMENDED! #Earthquake #PTWC,en,1.0,caution_and_advice,False,False,True,True
1465,disaster_events,drd-figureeight-multimedia,We are in DELMAS 18 - ruelle Anglade - and we need help,en,0.9796053767204284,requests_or_needs,True,False,False,False
511454843719122944,2014_mexico_hurricane-odile,crisisnlp-cf,"Please help Toni, Terry and Gary Marcer!  Almost $7k already raised after hurricane Odile!  http://t.co/ihMzKaRd9G",en,,donation_and_volunteering,True,False,False,True
3236,disaster_events,drd-figureeight-multimedia,We need help in BIZOTON 51 next to la belle etoile. Please we are depend on you. Thank you in advance.,en,1.0,requests_or_needs,True,False,False,False
2992,disaster_events,drd-figureeight-multimedia,"I am in Matisan, we do not have great damages but we need help, food etc. ..",en,1.0,requests_or_needs,True,False,False,False
1504,disaster_events,drd-figureeight-multimedia,"Voice of america, please send this message for us. We are in Gressier, ti Boukan. We are starving, what we had is over. Please help us.",en,1.0,requests_or_needs,True,False,False,False
1598,disaster_events,drd-figureeight-multimedia,I am in Fotamara near the Elim Church. We do not have food to eat. Please help us.,en,1.0,requests_or_needs,True,False,False,False
12590,disaster_events,drd-figureeight-multimedia,Just made enough food to keep my full till the storm stops. But I 'm trapped in my driveway either way,en,1.0,requests_or_needs,True,False,False,True
884,disaster_events,drd-figureeight-multimedia,"Dear Friends, Say something for me. i have a lot of problems My mom, my dad, my brother and sister all gone. I have no one to call. Please help me",en,1.0,requests_or_needs,True,False,False,False
497613515503321088,2014-2015_worldwide_landslides,crisisnlp-volunteers,@brianmoran I can't. I'm trapped under an avalanche of laundry!,en,,not_humanitarian,True,False,False,True
337419514419478528,2013_oklahoma_tornado-ontopic,crisislext6,I'm so glad I got out of that town before I was stuck there forever,en,1.0,not_humanitarian,True,False,False,False
336865866127912960,2013_oklahoma_tornado-ontopic,crisislext6,I'm willing to pay more in taxes to never have another child at school with no safe shelter during a tornado.,en,1.0,not_humanitarian,False,False,True,True
232886884139933698,2012_philipinnes_floods,crisislext26,"@kamrul: #rescuePH TRAPPED NO FOOD WATER SINCE 9AM Ellen,Ph9, mariposa st midtown village cainta,09062424937",en,0.9297630786895752,affected_individual,True,False,False,False
295377135730839552,2013_queensland_floods,crisislext26,"Just found out my mum is trapped at home, no water, no power,  tree's down across roads out of her property near glasshouse mtns. #bigwet",en,1.0,affected_individual,True,False,False,False
15256,disaster_events,drd-figureeight-multimedia,"Left for lunch and can't get back into the place I'm staying till people finish fixing something. Laptop trapped inside. Boo. #SandyThis is the first time I can remember seeing the neon on this sign turned off. #Sandy http://t.co/6z2vc8RqSandy cannot play, Destroying all in her way. No swimming today @Astoria Park Pool http://t.co/U8SpHaky",en,1.0,infrastructure_and_utilities_damage,True,False,False,False
4073,disaster_events,drd-figureeight-multimedia,"We need help, there is no food, water or anything, I live at rue Rois champagne",en,1.0,requests_or_needs,True,False,False,False
3167,disaster_events,drd-figureeight-multimedia,we are now in petit goave #55 benoit street. we have problems to get shelter health services and food. please help us by the grace of god,en,1.0,requests_or_needs,True,False,True,False
2409,disaster_events,drd-figureeight-multimedia,Please come help us. We want to live but can't do it alone. We are in K Foufey. We don't have anything and need anything to stay alive.,en,1.0,requests_or_needs,True,False,False,False
451189362127302656,2014_chile_earthquake,crisisnlp-cf,"Tsunami Advisory, no evacuation. City advises to stay away from shores 3 to 8 am. #HInews #808news #ChileQuake",en,1.0,caution_and_advice,False,False,True,True
887,disaster_events,drd-figureeight-multimedia,"We are a group of people living at tabarre 27, we are dying because we have no food please help!!",en,1.0,requests_or_needs,True,False,False,False
511485752266739712,2014_mexico_hurricane-odile,crisisnlp-volunteers,"We have a #marine in #mexico #jail. If youre an #american that chose to vacay in #cabo, &amp; a #hurricane has you stuck there, #idontgiveadamn",en,,not_humanitarian,True,False,False,True
7882,disaster_events,drd-figureeight-multimedia,please help me! Send aid/help to us please. we are in area of Mandine in Petion ville. Thank you!,en,1.0,requests_or_needs,True,False,False,False
591902986302926848,2015_nepal_earthquake,crisisnlp-cf,"Hundreds die, many trapped in Nepal earthquake http://t.co/SIXuAzozCA",en,,injured_or_dead_people,True,False,False,True
9650,disaster_events,drd-figureeight-multimedia,"Two I have passed we are still delivered to us even our means of survival is very slim please help us.CEDHEP.in drinking water, medicine, food, shelter to the hurricane season. Help us thank you already",en,1.0,requests_or_needs,True,False,True,True
592638964818776064,2015_nepal_earthquake,crisisnlp-volunteers,Hy akshay sir i'm yourt big fren from nepal......so i hope u most be help us in tyhis stage................thanks,en,,not_humanitarian,True,False,False,False
336618508223913984,2013_oklahoma_tornado-ontopic,crisislext6,And not being able to watch anything or see it on tv is killin me! Stuck here with no nothin!! :(,en,1.0,not_humanitarian,True,False,False,False
2204,disaster_events,drd-figureeight-multimedia,"Please Help LEOGANE. We have no water, no tents, no food. Thanks.",en,1.0,requests_or_needs,True,False,False,False
7549,disaster_events,drd-figureeight-multimedia,"We are weary at Bwa Jalouzi(Petion ville)the authority forget us,we need help please.",en,1.0,requests_or_needs,True,False,False,False
185,disaster_events,drd-figureeight-multimedia,I am in Carrefour on a street near EDH ( Electricity of Haiti? ) Help us please,en,1.0,requests_or_needs,True,False,False,False
14053,disaster_events,drd-figureeight-multimedia,"Please Help me. . village - Gul khan laghari, Talkio Khair, Pure Nathan shah - district, sindhi Union- Kandi chukhi. . Flood loss victums. No government help or aid. PLesae help me.. .. Sender",en,0.8724058866500854,requests_or_needs,True,False,False,True
3263,disaster_events,drd-figureeight-multimedia,"Hello, I am living in Lamentin on Route 54, zone Labelle, in the Junette Hotel. Many people are sleeping here. No water, food, or medicine, please",en,1.0,requests_or_needs,False,False,True,False
328253965340901376,2013_bangladesh_savar-building-collapse,crisislext26,Bangladesh factory collapse: Baby is born in the rubble four days after hundreds of workers are trapped: Rescu... http://t.co/C4kNZ8KC26,en,1.0,affected_individual,True,False,False,True
910717544922828801,mexico_earthquake,crisismmd,Mexico City earthquake: Children trapped under rubble &amp;apos;plead for helpâ€¦ https://t.co/pFSG0fVCDJ https://t.co/5MbMJOCc7P,en,,donation_and_volunteering,True,False,False,True
905692127199461376,hurricane_irma,crisismmd,"'We also need help,' Puerto Rican citizens say about Hurricane Irma https://t.co/vWJauMqto5 https://t.co/kMcWYuxKuF",en,,affected_individual,True,False,False,True
5502,disaster_events,drd-figureeight-multimedia,I was flooded in Port-au-Prince. Now I live in Gonaives. I need help.,en,1.0,requests_or_needs,True,False,False,True
592127348264144898,2015_nepal_earthquake,crisisnlp-volunteers,https://t.co/zBPphdqIDZ please help #NepalEarthquake #Nepal #Earthquake #NepalQuake,en,,response_efforts,True,False,False,True
336700198577385472,2013_oklahoma_tornado-ontopic,crisislext6,@kylielynnw I'm living with my grandma during college. I can't move away from her.,en,1.0,not_humanitarian,True,False,False,False
591902854471876609,2015_nepal_earthquake,crisisnlp-cf,"RT @SPoonia777: Dharara Tower, built in 1832, collapses in #Kathmandu during earthquake,Plz Guru ji please help them victims ppl #MSGHelpEa‰Û_",en,,infrastructure_and_utilities_damage,True,False,False,True
592690444015927296,2015_nepal_earthquake,crisisnlp-volunteers,I'm told that a girl rescued here. A 40-year woman is still trapped in debris but no rescue yet #NepalQuake http://t.co/dayLHqjCtA,en,,infrastructure_and_utilities_damage,True,False,False,False
4149,disaster_events,drd-figureeight-multimedia,"I NEED HELP ,I AM A AMOTHER WITH SMALL CHILDREN 4 AND 3 YEARS OLD",en,1.0,requests_or_needs,True,False,False,False
2849,disaster_events,drd-figureeight-multimedia,"We are here in a repatriated village in zone menelas, We are in the sun and being burned by the sun, we ask that you help us please. We have children here.",en,1.0,requests_or_needs,True,False,False,False
233312639525195776,2012_philipinnes_floods,crisislext26,"@DivinemLee RT @itsmebuenaki: @ryaaron: Please help- Erick Habijan, 09175460405, 151 Oxford Street, Provident Village, Markina #RescuePH",en,0.5920278429985046,affected_individual,True,False,False,False
511447479632805888,2014_mexico_hurricane-odile,crisisnlp-cf,RT @JWatson_Wx: #Hurricane #Odile damage RT@SSinArkansas: Restaurant collapsed at playa grande #odile. Stuck here until Thursday. http://t.â€¦,en,,infrastructure_and_utilities_damage,True,False,False,True
910614108222906368,mexico_earthquake,crisismmd,"@HamillHimself Hi, please help people outside of Mexico know how to help with earthquake relief, thank you â¤ï¸ https://t.co/uBmei7SOay",en,,not_humanitarian,True,False,False,True
295875150623170561,2013_brazil_nightclub-fire,crisislext26,My heart goes out to those who were trapped in the fire at Kiss Nightclub in Brazil.,en,1.0,sympathy_and_support,True,False,False,True
6757,disaster_events,drd-figureeight-multimedia,I want the FAO's address in Port- au-Prince. I need help in order to get some vegetables and cereal grains.,en,1.0,requests_or_needs,True,False,False,False
2055,disaster_events,drd-figureeight-multimedia,we are a goupe of women in Shada we need help for shada,en,1.0,requests_or_needs,True,False,False,False
14730,disaster_events,drd-figureeight-multimedia,"Moms said cuz of the hurricane blackouts poseta last like 7-10 days.. Stuck here with only my family's company, I will lose ma sanity",en,1.0,requests_or_needs,True,False,False,True
6938,disaster_events,drd-figureeight-multimedia,While we are striving for a new Haiti. Please help me to find a job that I can survive in the mist of this calamity,en,1.0,requests_or_needs,True,False,False,False
327263488844115968,2013_bangladesh_savar-building-collapse,crisislext26,"Factory building collapse in Bangladesh kills 149: SAVAR, Bangladesh (AP) — Workers trapped in the wreckage of... http://t.co/vR7qwfG7P8",en,1.0,affected_individual,True,False,False,True
325312027700625408,2013_boston_bombings-ontopic,crisislext6,If I'm going to be stuck in Boston a ticket to the @NHLBruins game would be nice.,en,1.0,not_humanitarian,True,False,False,False
191083807,2011_joplin_tornado-a121571,iscram13,#Joplin NORMLâ€™s Kelly Maddy loses #Missouri home to #tornado; please help!: Kelly's house wasâ€¦ http://nxy.in/tn8fr,en,1.0,missing_and_found_people,True,False,False,True
2577,disaster_events,drd-figureeight-multimedia,"I greet oyu for all the good work you're doing. We are sleeping in the wet dew every day. We cannot eat. Please, please, those in charge, help us. We are at Rue Chez Cator #1.",en,1.0,requests_or_needs,True,False,False,False
6232,disaster_events,drd-figureeight-multimedia,"We are at Bizoton 55 and route de Carrefour. Since the events, we have taken care of ourselves. We heard that you delivered help. We have heard of four other places for help but we have never found anything yet. We are asking you to help us.",en,1.0,requests_or_needs,True,False,False,False
4694,disaster_events,drd-figureeight-multimedia,"WE are pleased to send informations through this number. But, when someone send meessages, will they be able to get an answer? The provinces need help too.",en,1.0,requests_or_needs,True,False,False,False
511453614083014656,2014_mexico_hurricane-odile,crisisnlp-cf,I need help. My mom and her sisters were down in the Cabo for the hurricane. Not heard from since yesterday AM. Best way to post on twitter?,en,,missing_and_found_people,True,False,False,True
559,disaster_events,drd-figureeight-multimedia,"Hello, I do not have any death but we have lost everything, we have no food please find a way to help us",en,1.0,requests_or_needs,True,False,False,False
295753616495616001,2013_queensland_floods,crisislext26,"Praying for friends and residents of Qld and Brisbane today. Dear God, help us avoid another flood catastrophe. #bigwet #bnefloods",en,1.0,sympathy_and_support,True,False,False,True
1166,disaster_events,drd-figureeight-multimedia,"I am dying, please help me! 5 GOUD. ??? well on the telphone. Help me please. Digicel",en,1.0,requests_or_needs,True,False,False,False
295852316786032642,2013_queensland_floods-ontopic,crisislext6,"RT @great_one04: Damn it what's happening to Australia, we burn in flames, we flood in waters.... My twin sis& family stuck in QLD f ...",en,1.0,not_humanitarian,True,False,False,True
511423491883933696,2014_mexico_hurricane-odile,crisisnlp-cf,RT @HyattDFWAirport: Help us Raise funds 4 those affected by Hurricane Odile. https://t.co/3gEXY92gCK,en,,donation_and_volunteering,True,False,False,True
3384,disaster_events,drd-figureeight-multimedia,"I'm asking for you to help me, I don't have food, I don't have water, I don't have a tent, I have a little baby, as do the people around me. Please help me",en,1.0,requests_or_needs,True,False,False,False
3471,disaster_events,drd-figureeight-multimedia,We're hungry. We need help at Cote Plage 26 in Carrefour,en,1.0,requests_or_needs,True,False,False,False
591907359728926722,2015_nepal_earthquake,crisisnlp-volunteers,@TimesNow my friend is in nepal. Her name is Daisy Rana please help me to contact her!!!..i'm trying but i'm not getting the signal please h,en,,missing_and_found_people,True,False,False,False
5829,disaster_events,drd-figureeight-multimedia,"We are in theastreet, please help us. We need food and plastic sheets sheltery. We have no water problems by the grace of God. There are others in the same situation too. I live in Leogane, rue Darboun at rue Machea.",en,1.0,requests_or_needs,True,False,True,False
1522,disaster_events,drd-figureeight-multimedia,"we have no water, please help us because we really need help. when you get the message, let me know, text me back please.",en,1.0,requests_or_needs,True,False,False,False
5554,disaster_events,drd-figureeight-multimedia,I NEED HELP I HAVE NO FOOD NO TENTS,en,1.0,requests_or_needs,True,False,False,False
966,disaster_events,drd-figureeight-multimedia,"come and help us, we have nothing to live on, we are in carrefour in the area of bertin",en,1.0,requests_or_needs,True,False,False,False
15564,disaster_events,drd-figureeight-multimedia,ihanna PLEASE RT PLEASE HELP http://t.co/NmOUxh5i this goes to staten islanders directNext hurricane better be named Nipples Tooty-Fruity. Can't really be afraid of that much.2am gas line #SANDY #NYC @Washington Heights http://t.co/OcCIpIlI,en,1.0,requests_or_needs,True,False,False,True
910563637445750792,mexico_earthquake,crisismmd,Please help.....Westie found after Mexico's Earthquake ! :( https://t.co/20QITsB3X6,en,,not_humanitarian,True,False,False,True
9980,disaster_events,drd-figureeight-multimedia,We need help please my family .Good noght,en,1.0,requests_or_needs,True,False,False,False
214,disaster_events,drd-figureeight-multimedia,"Please help us! We are in Primati Malgro. They gave them stuff but we did not get any. It's like you have to fight get something. We are hungry, thirsty and we are suffering. Please help us!",en,1.0,requests_or_needs,True,False,False,False
511448035411623936,2014_mexico_hurricane-odile,crisisnlp-cf,Please help the affected families &amp; animals from the hurricane Odile that hit Cabo a couple of weeks ago! DONATE: https://t.co/3LKFirr6mu,en,,donation_and_volunteering,True,False,False,True
7371,disaster_events,drd-figureeight-multimedia,"I'm the only one I left in my family. I have nothing to do,please help me.",en,1.0,requests_or_needs,True,False,False,False
3728,disaster_events,drd-figureeight-multimedia,Address is Champs de Mars in Dessalines. I need help.,en,1.0,requests_or_needs,True,False,False,False
1250,disaster_events,drd-figureeight-multimedia,"WE need food, we are under Delmas 3, we are dying from hunger, we need help, please send us food",en,1.0,requests_or_needs,True,False,True,False
4885,disaster_events,drd-figureeight-multimedia,We are in the upper sections of Fontamara. We are victims like everyone else but no one has come by to help us and tell us what to do.,en,1.0,requests_or_needs,True,False,False,False
591903030234099712,2015_nepal_earthquake,crisisnlp-cf,RT @ClimberJim: 24 hrs after the Nepal quake and so much tragedy. So sad. Here at Camp 1 we are fairly safe but stuck. Rescues contin http:‰Û_,en,,displaced_and_evacuations,True,False,False,False
324617755837997057,2013_boston_bombings-ontopic,crisislext6,I'm stuck in the ghetto. Help.,en,1.0,not_humanitarian,True,False,False,False
9705,disaster_events,drd-figureeight-multimedia,"We're victims, we live in delmas 46 we need help,try to hepl us with your money.",en,1.0,requests_or_needs,True,False,False,False
508339326665506816,2014_pakistan_floods,crisisnlp-cf,VIDEO: Floods misery continues in Kashmir: Hundreds of thousands of people have been trapped by flooding in Ka... http://t.co/9LDwzMV8Xe,en,1.0,missing_and_found_people,True,False,False,True
2431,disaster_events,drd-figureeight-multimedia,It's with ??? that i'm seeing the state of over 20 people who are victims in port au prince who came in fist section Gaskoy in the Commune of Mirebalais. .. they're dying of hunger. .. . please help,en,1.0,requests_or_needs,True,False,False,False
910675648451977217,mexico_earthquake,crisismmd,@lexi4prez Could you please help us raise awareness of the earthquake in Mexico? We still need LOTS of help á½¤Fá¼¿Cá¼Ÿ2á¼ŸD https://t.co/NcXq1hYReE,en,,donation_and_volunteering,True,False,False,True
591915225881935872,2015_nepal_earthquake,crisisnlp-volunteers,"#news #media #video Nepal Earthquake: Over 400 killed, dozens trapped after 7.9-magnitude quake http://t.co/wZITUNSHXc #journalism #report",en,,injured_or_dead_people,True,False,False,True
591913758068379648,2015_nepal_earthquake,crisisnlp-volunteers,#Everest climbers in camp 1 survived but route completely destroyed by avalanche. Climbers stuck in camp 1 and camp 2. #NepalQuake,en,,missing_and_found_people,True,False,False,True
8333,disaster_events,drd-figureeight-multimedia,"I am without hope, because i lost all my family, who took care of me, please help me.",en,1.0,requests_or_needs,True,False,False,False
910695323273641984,mexico_earthquake,crisismmd,"Meet frida, helping by looking for trapped people after the earthquake in Mexico. #AyudaMexico #FuerzaMexco https://t.co/3AqNsYmssH",en,,donation_and_volunteering,True,False,False,True
332832094311030784,2013_bangladesh_savar-building-collapse,crisislext26,"RT @WSJ: 17 days after Bangladesh factory collapse, rescue workers have freed a woman trapped under rubble. http://t.co/1fhD5pawy5",en,1.0,affected_individual,True,False,False,True
1847,disaster_events,drd-figureeight-multimedia,I am a survivor of the earthquake. I came to Lagonave. We don't have water nor food. Please help us,en,1.0,requests_or_needs,True,False,False,True
1099,disaster_events,drd-figureeight-multimedia,( no location ) we are responsible for a shelter. thanks in advance,en,1.0,requests_or_needs,False,False,True,False
2573,disaster_events,drd-figureeight-multimedia,.. . earthquake. i'm feeling traumatized. please help me.,en,1.0,requests_or_needs,True,False,False,True
1339,disaster_events,drd-figureeight-multimedia,My father's work is destroyed and there are many of us in the house. We were destitute before the catastrophe. My mom never worked. Please help us.,en,1.0,requests_or_needs,True,False,False,False
4998,disaster_events,drd-figureeight-multimedia,we are hungra please help us now otherwise we die,en,1.0,requests_or_needs,True,False,False,False
233315055440117761,2012_philipinnes_floods,crisislext26,"@kit15thompson If you need help, contact 09051456217/ 09293510068/ 09323608563 #RescuePH Pls RT!",en,1.0,caution_and_advice,True,False,False,False
191082769,2011_joplin_tornado-a121571,iscram13,@ztdrew78: Heading to #joplin wit the #jimbakkershow to help the #tornado victims... Help us #jesus !,en,1.0,donation_and_volunteering,True,False,False,True
5678,disaster_events,drd-figureeight-multimedia,I need help. I'm short of breath...,en,1.0,requests_or_needs,True,False,False,False
8146,disaster_events,drd-figureeight-multimedia,Please help me find a way to live because I'm alone and I have no one to help me.,en,1.0,requests_or_needs,True,False,False,False
2788,disaster_events,drd-figureeight-multimedia,Please help me with the people who've been earthquake victims who want to leave PaP who live in the area around here. I help and little money I had now,en,1.0,requests_or_needs,True,False,False,True
11157,disaster_events,drd-figureeight-multimedia,"Good morning, it's urgences,urgences,we are living in KORAY of Grand anse we ask the ONG for sustenance or food, good water,and then a daily plate warmer is not enough for us because we have a lot of childreen and grown-ups people who is suffering,the child go to school without eating,help us,help us in this way please.thanks.",en,1.0,requests_or_needs,True,False,False,False
906973070799273984,hurricane_harvey,crisismmd,"Young person Jumps On His Horse After Hurricane Harvey, Saves Trapped Animals https://t.co/2nhtSdr1fz https://t.co/ElxENzw8EB",en,,donation_and_volunteering,True,False,False,True
7152,disaster_events,drd-figureeight-multimedia,We need help at Mahotieres 79 since the earthquake we not find any representative of the governement,en,1.0,requests_or_needs,True,False,False,True
262960938318172161,2012_sandy_hurricane-ontopic,crisislext6,"@maccannell @Billy_S_Dixon HAHAHA yeah guess i'm stuck drinking some shit beer, dammit!",en,1.0,not_humanitarian,True,False,False,False
323885916781424640,2013_boston_bombings-ontopic,crisislext6,We are stuck in this chaos,en,1.0,not_humanitarian,True,False,False,False
5508,disaster_events,drd-figureeight-multimedia,"THEY NEED HELP NOW ,LOTS OF PEOPLE WHO COME FROM PORT AU PRINCE HAVE NO FOOD NO WATER NO TENTS",en,1.0,requests_or_needs,True,False,False,False
327050040814235648,2013_west_texas,crisislext6,Trying to take the GMAT but the testing centers computer servers are down so I'm stuck waiting in the lobby. Extremely frustrating.,en,1.0,not_humanitarian,True,False,False,False
4605,disaster_events,drd-figureeight-multimedia,"Help us. We are in Waney 93, Carrefour area",en,1.0,requests_or_needs,True,False,False,False
881,disaster_events,drd-figureeight-multimedia,"We are a kan of 600 people stationed at Riboncy Street. Honorat at Nazon area, we have no water and tent. Please help us.",en,1.0,requests_or_needs,True,False,False,False
591903137058791424,2015_nepal_earthquake,crisisnlp-cf,India's Under-14 Girls Football Team Stuck in Nepal Due to Earthquake: Eighteen members of India's Under-14 gi... http://t.co/bUlghwm4ix,en,,missing_and_found_people,True,False,False,True
2182,disaster_events,drd-figureeight-multimedia,"i am hospitalized, please help",en,1.0,requests_or_needs,True,False,False,False
511458612976574464,2014_mexico_hurricane-odile,crisisnlp-cf,Prayers go out to everyone in cabo who are stuck because of the hurricane á½¢2â¤ï¸,en,,sympathy_and_support,True,False,False,True
198,disaster_events,drd-figureeight-multimedia,"help us at delmas 65 orchidee street, we are thirsty. thanks",en,1.0,requests_or_needs,True,False,False,False
541978516464492544,2014_philippines_typhoon-hagupit,crisisnlp-volunteers,Updated campaign: Please help my family pick pieces up after #supertyphoonhagupit. http://t.co/D1sLIK0OYa,en,,requests_or_needs,True,False,False,False
5494,disaster_events,drd-figureeight-multimedia,Two people have problems in Petit-Goave Mango/Marion area. One has a broken foot. One is blind. We cannot hold out. We are hungry. We are thirsty. Help us!,en,1.0,requests_or_needs,True,False,False,False
1037,disaster_events,drd-figureeight-multimedia,"I'm in Port-au-Prince, everyone tells me need food, currently I am living in Port-au-Prince, we are hungry please save us. This text did not give a specific location except for Port-au-Prince.",en,1.0,requests_or_needs,False,False,True,False
592702174867681280,2015_nepal_earthquake,crisisnlp-volunteers,I have an adopted fam their just found out their ok. Please help. We are all connected by our Father in heaven.  https://t.co/SXm4QIjZs5,en,,not_humanitarian,True,False,False,False
379758470787915776,2013_colorado_floods,crisislext26,"RT @Clemson_CR: No matter the differences when Americans truly need help, we all come together. #PrayersforDC #Coloradoflood",en,1.0,sympathy_and_support,True,False,False,False
712,disaster_events,drd-figureeight-multimedia,"we still do not have help in gressier, Leogane. we are suffering, please help",en,1.0,requests_or_needs,True,False,False,False
791,disaster_events,drd-figureeight-multimedia,I am without help. Please help. I am homeless.,en,1.0,requests_or_needs,True,False,False,False
591911807851233280,2015_nepal_earthquake,crisisnlp-volunteers,Families of tourists stuck in #Nepal #earthquake pls contact #Maharashtra govt on 02222027990 assistance @AUThackeray @Dev_Fadnavis,en,,missing_and_found_people,True,False,False,True
2578,disaster_events,drd-figureeight-multimedia,we have no water please help up. thanks in advance.,en,1.0,requests_or_needs,True,False,False,False
